"","TransitionGroupID","Model_Code","annual_probability","BpS_Name","OID_","BLUE","ACRES","REL_PERCENT","annual_dist_acres"
"912","Mixed Fire","13030_61_63_64_65_66",0.0422056,"Northeastern Interior Dry-Mesic Oak Forest",1453,0.392157,136752,0.1,5771.7002112
"913","Mixed Fire","13030_61_63_64_65_66",0.0422056,"Northeastern Interior Dry-Mesic Oak Forest",1483,0.392157,142979,0.1,6034.5144824
"914","Mixed Fire","13030_61_63_64_65_66",0.0422056,"Northeastern Interior Dry-Mesic Oak Forest",1506,0.392157,292572,0.1,12348.1768032
"915","Mixed Fire","13030_62",0.0191192,"Northeastern Interior Dry-Mesic Oak Forest",1471,0.392157,7403035,2.7,141540.106772
"916","Mixed Fire","13040_32_43_44_49",0.0148922,"Ozark-Ouachita Dry-Mesic Oak Forest",1577,0,98092,0,1460.8056824
"917","Mixed Fire","13050_47_48",0.0049422,"Southern Interior Low Plateau Dry-Mesic Oak Forest",1629,0.129412,1943239,0.7,9603.8757858
"918","Mixed Fire","13050_49",0.0086452,"Southern Interior Low Plateau Dry-Mesic Oak Forest",1578,0.129412,175324,0.1,1515.7110448
"919","Mixed Fire","13050_53",0.0010052,"Southern Interior Low Plateau Dry-Mesic Oak Forest",1562,0.129412,10619,0,10.6742188
"920","Mixed Fire","13060_47_48",0.0113812,"East Gulf Coastal Plain Northern Loess Plain Oak-Hickory Upland",1630,0.670588,26,0,0.2959112
"921","Mixed Fire","13100_38_42_43",0.019908,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1679,0.870588,2002513,0.7,39866.028804
"922","Mixed Fire","13100_38_42_43",0.019908,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1601,0.870588,4,0,0.079632
"923","Mixed Fire","13100_39",0.0232862,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1225,0.870588,59546,0,1386.6000652
"924","Mixed Fire","13100_41_62",0.017709,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1154,0.870588,1587484,0.6,28112.754156
"925","Mixed Fire","13100_41_62",0.017709,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1472,0.870588,413161,0.2,7316.668149
"926","Mixed Fire","13100_44_50",0.0202956,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1128,0.870588,569083,0.2,11549.8809348
"927","Mixed Fire","13100_44_50",0.0202956,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1696,0.870588,2,0,0.0405912
"928","Mixed Fire","13100_47",0.0061856,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1632,0.870588,240615,0.1,1488.348144
"929","Mixed Fire","13100_49",0.021461,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1579,0.870588,12132414,4.4,260373.736854
"930","Mixed Fire","13100_51",0.0062232,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1179,0.870588,1965862,0.7,12233.9523984
"931","Mixed Fire","13100_52",0.0210334,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1527,0.870588,5467763,2,115005.6462842
"932","Mixed Fire","13110_39",0.0117838,"North-Central Interior Dry Oak Forest and Woodland",1226,0.560784,7828,0,92.2435864
"933","Mixed Fire","13110_42_43",0.0089278,"North-Central Interior Dry Oak Forest and Woodland",1680,0.560784,40489,0,361.4776942
"934","Mixed Fire","13110_44",0.0101604,"North-Central Interior Dry Oak Forest and Woodland",1697,0.560784,163,0,1.6561452
"935","Mixed Fire","13110_49",0.0066474,"North-Central Interior Dry Oak Forest and Woodland",1580,0.560784,332802,0.1,2212.2680148
"936","Mixed Fire","13110_50",0.010059,"North-Central Interior Dry Oak Forest and Woodland",1129,0.560784,60942,0,613.015578
"937","Mixed Fire","13110_51",0.0089836,"North-Central Interior Dry Oak Forest and Woodland",1180,0.560784,718800,0.3,6457.41168
"938","Mixed Fire","13110_52",0.0066176,"North-Central Interior Dry Oak Forest and Woodland",1528,0.560784,1310356,0.5,8671.4118656
"939","Mixed Fire","13150_48_53_57_59_61",0.007214,"Southern Appalachian Oak Forest",1433,0.760784,0,0,0
"940","Mixed Fire","13150_48_53_57_59_61",0.007214,"Southern Appalachian Oak Forest",1564,0.760784,13548,0,97.735272
"941","Mixed Fire","13160_60",0.0027856,"Southern Piedmont Mesic Forest",1403,0.490196,433,0,1.2061648
"942","Mixed Fire","13170_48_53",0.0008264,"Allegheny-Cumberland Dry Oak Forest and Woodland",1565,0.580392,562709,0.2,465.0227176
"943","Mixed Fire","13170_57_61",0.0171002,"Allegheny-Cumberland Dry Oak Forest and Woodland",1435,0.580392,249512,0.1,4266.7051024
"944","Mixed Fire","13170_62",0.0085718,"Allegheny-Cumberland Dry Oak Forest and Woodland",1474,0.580392,2709164,1,23222.4119752
"945","Mixed Fire","13180_48_53",0.0013802,"Southern and Central Appalachian Cove Forest",1566,1,5707,0,7.8768014
"946","Mixed Fire","13180_57_59_61",0.0019828,"Southern and Central Appalachian Cove Forest",1436,1,47204,0,93.5960912
"947","Mixed Fire","13200_48_57_61",0.010776,"Central and Southern Appalachian Montane Oak Forest",1437,0.705882,15681,0,168.978456
"948","Mixed Fire","13210_47_48_53_57",0.0019268,"South-Central Interior Mesophytic Forest",1634,0.580392,3319265,1.2,6395.559802
"949","Mixed Fire","13210_47_48_53_57",0.0019268,"South-Central Interior Mesophytic Forest",1567,0.580392,656973,0.2,1265.8555764
"950","Mixed Fire","13210_49",0.0012122,"South-Central Interior Mesophytic Forest",1583,0.580392,1156948,0.4,1402.4523656
"951","Mixed Fire","13210_61_63",0.0017656,"South-Central Interior Mesophytic Forest",1438,0.580392,892125,0.3,1575.1359
"952","Mixed Fire","13210_61_63",0.0017656,"South-Central Interior Mesophytic Forest",1454,0.580392,3063,0,5.4080328
"953","Mixed Fire","13210_62",0.0012652,"South-Central Interior Mesophytic Forest",1475,0.580392,1227524,0.4,1553.0633648
"954","Mixed Fire","13240_60_65_66",0.0227888,"Northern Atlantic Coastal Plain Hardwood Forest",1484,0.352941,582464,0.2,13273.6556032
"955","Mixed Fire","13240_60_65_66",0.0227888,"Northern Atlantic Coastal Plain Hardwood Forest",1404,0.352941,72728,0,1657.3838464
"956","Mixed Fire","13260_47",0.0053714,"South-Central Interior/Upper Coastal Plain Flatwoods",1636,0.14902,22154,0,118.9979956
"957","Mixed Fire","13260_49",0.0300748,"South-Central Interior/Upper Coastal Plain Flatwoods",1584,0.14902,848,0,25.5034304
"958","Mixed Fire","13400_61",0.0009484,"Appalachian Shale Barrens",1439,0.611765,222,0,0.2105448
"959","Mixed Fire","13430_58_60",0.0025876,"Atlantic Coastal Plain Mesic Hardwood Forest",1406,0,60322,0,156.0892072
"960","Mixed Fire","13441_51",0.0158722,"Boreal Jack Pine-Black Spruce Forest - Pine Barrens",1182,0.54902,655071,0.2,10397.4179262
"961","Mixed Fire","13500_61",7.72e-05,"Central and Southern Appalachian Spruce-Fir Forest",1440,0.709804,169,0,0.0130468
"962","Mixed Fire","13520_53_54_57_59_60_61",0.01004,"Southern Appalachian Montane Pine Forest and Woodland",1408,0.772549,476,0,4.77904
"963","Mixed Fire","13520_53_54_57_59_60_61",0.01004,"Southern Appalachian Montane Pine Forest and Woodland",1441,0.772549,2123,0,21.31492
"964","Mixed Fire","13530_46_48_53_54_57_59_60_61",0.0151722,"Southern Appalachian Low-Elevation Pine Forest",1569,0.380392,5,0,0.075861
"965","Mixed Fire","13530_47",0.0008268,"Southern Appalachian Low-Elevation Pine Forest",1638,0.380392,15471,0,12.7914228
"966","Mixed Fire","13540_64_66",0.0318966,"Northeastern Interior Pine Barrens",1507,0.321569,82740,0,2639.124684
"967","Mixed Fire","13540_64_66",0.0318966,"Northeastern Interior Pine Barrens",1543,0.321569,8,0,0.2551728
"968","Mixed Fire","13550_60_65",0.0322864,"Northern Atlantic Coastal Plain Pitch Pine Barrens",1410,0.321569,11857,0,382.8198448
"969","Mixed Fire","13550_60_65",0.0322864,"Northern Atlantic Coastal Plain Pitch Pine Barrens",1485,0.321569,46294,0,1494.6666016
"970","Mixed Fire","13570_46_47_55_58_99",0.0062596,"Southern Coastal Plain Mesic Slope Forest",1639,0.278431,2,0,0.0125192
"971","Mixed Fire","13620_41_50",0.0014942,"Laurentian-Acadian Northern Pine(-Oak) Forest",1748,0.74902,489400,0.2,731.26148
"972","Mixed Fire","13620_41_50",0.0014942,"Laurentian-Acadian Northern Pine(-Oak) Forest",1746,0.74902,359791,0.1,537.5997122
"973","Mixed Fire","13620_51_63_64_65_66",0.0022214,"Laurentian-Acadian Northern Pine(-Oak) Forest",1184,0.74902,3184171,1.2,7073.3174594
"974","Mixed Fire","13620_51_63_64_65_66",0.0022214,"Laurentian-Acadian Northern Pine(-Oak) Forest",1508,0.74902,832590,0.3,1849.515426
"975","Mixed Fire","13620_51_63_64_65_66",0.0022214,"Laurentian-Acadian Northern Pine(-Oak) Forest",1455,0.74902,38521,0,85.5705494
"976","Mixed Fire","13620_51_63_64_65_66",0.0022214,"Laurentian-Acadian Northern Pine(-Oak) Forest",1486,0.74902,26090,0,57.956326
"977","Mixed Fire","13620_51_63_64_65_66",0.0022214,"Laurentian-Acadian Northern Pine(-Oak) Forest",1544,0.74902,151,0,0.3354314
"978","Mixed Fire","13630_47_53",0.0620088,"Central Interior Highlands Dry Acidic Glade and Barrens",1640,0,141466,0.1,8772.1369008
"979","Mixed Fire","13640_32_44_49",0.0112588,"Ozark-Ouachita Dry Oak Woodland",1585,0,84954,0,956.4800952
"980","Mixed Fire","13651_40_41_50",0.0006828,"Boreal White Spruce-Fir-Hardwood Forest - Inland",1158,0.447059,2895201,1.1,1976.8432428
"981","Mixed Fire","13651_40_41_50",0.0006828,"Boreal White Spruce-Fir-Hardwood Forest - Inland",1132,0.447059,232522,0.1,158.7660216
"982","Mixed Fire","13651_40_41_50",0.0006828,"Boreal White Spruce-Fir-Hardwood Forest - Inland",1212,0.447059,25448,0,17.3758944
"983","Mixed Fire","13651_51",0.0019318,"Boreal White Spruce-Fir-Hardwood Forest - Inland",1185,0.447059,1268936,0.5,2451.3305648
"984","Mixed Fire","13652_41",0.0008962,"Boreal White Spruce-Fir-Hardwood Forest - Coastal",1159,0.27451,565051,0.2,506.3987062
"985","Mixed Fire","13652_51",0.00079,"Boreal White Spruce-Fir-Hardwood Forest - Coastal",1186,0.27451,737847,0.3,582.89913
"986","Mixed Fire","13653_41",0.0041366,"Boreal White Spruce-Fir-Hardwood Forest - Aspen-Birch",1160,0.568627,3283653,1.2,13583.1589998
"987","Mixed Fire","13660_50",0.0010034,"Laurentian-Acadian Pine-Hemlock-Hardwood Forest",1133,0.388235,536123,0.2,537.9458182
"988","Mixed Fire","13660_51_63_64_65_66",0.0009764,"Laurentian-Acadian Pine-Hemlock-Hardwood Forest",1509,0.388235,3604508,1.3,3519.4416112
"989","Mixed Fire","13660_51_63_64_65_66",0.0009764,"Laurentian-Acadian Pine-Hemlock-Hardwood Forest",1187,0.388235,1924156,0.7,1878.7459184
"990","Mixed Fire","13660_51_63_64_65_66",0.0009764,"Laurentian-Acadian Pine-Hemlock-Hardwood Forest",1456,0.388235,455484,0.2,444.7345776
"991","Mixed Fire","13660_51_63_64_65_66",0.0009764,"Laurentian-Acadian Pine-Hemlock-Hardwood Forest",1487,0.388235,129877,0,126.8119028
"992","Mixed Fire","13660_51_63_64_65_66",0.0009764,"Laurentian-Acadian Pine-Hemlock-Hardwood Forest",1545,0.388235,52,0,0.0507728
"993","Mixed Fire","13680_46_48_54_57_59_60_61",0.0043172,"Southern Piedmont Dry Oak(-Pine) Forest",1412,1,3617,0,15.6153124
"994","Mixed Fire","13690_60_61_63_64_65_66",0.0021676,"Central Appalachian Dry Oak-Pine Forest",1457,0.862745,2193930,0.8,4755.562668
"995","Mixed Fire","13690_60_61_63_64_65_66",0.0021676,"Central Appalachian Dry Oak-Pine Forest",1510,0.862745,1628070,0.6,3529.004532
"996","Mixed Fire","13690_60_61_63_64_65_66",0.0021676,"Central Appalachian Dry Oak-Pine Forest",1488,0.862745,1018875,0.4,2208.51345
"997","Mixed Fire","13690_60_61_63_64_65_66",0.0021676,"Central Appalachian Dry Oak-Pine Forest",1413,0.862745,726646,0.3,1575.0778696
"998","Mixed Fire","13690_60_61_63_64_65_66",0.0021676,"Central Appalachian Dry Oak-Pine Forest",1444,0.862745,625533,0.2,1355.9053308
"999","Mixed Fire","13690_60_61_63_64_65_66",0.0021676,"Central Appalachian Dry Oak-Pine Forest",1546,0.862745,7,0,0.0151732
"1000","Mixed Fire","13700_53_61_62",0.0008802,"Appalachian (Hemlock-)Northern Hardwood Forest",1445,0.568627,963320,0.4,847.914264
"1001","Mixed Fire","13700_53_61_62",0.0008802,"Appalachian (Hemlock-)Northern Hardwood Forest",1476,0.568627,55812,0,49.1257224
"1002","Mixed Fire","13700_53_61_62",0.0008802,"Appalachian (Hemlock-)Northern Hardwood Forest",1571,0.568627,5168,0,4.5488736
"1003","Mixed Fire","13700_60_63_64_65_66",0.0008946,"Appalachian (Hemlock-)Northern Hardwood Forest",1458,0.568627,4960184,1.8,4437.3806064
"1004","Mixed Fire","13700_60_63_64_65_66",0.0008946,"Appalachian (Hemlock-)Northern Hardwood Forest",1511,0.568627,1001511,0.4,895.9517406
"1005","Mixed Fire","13700_60_63_64_65_66",0.0008946,"Appalachian (Hemlock-)Northern Hardwood Forest",1489,0.568627,412219,0.2,368.7711174
"1006","Mixed Fire","13700_60_63_64_65_66",0.0008946,"Appalachian (Hemlock-)Northern Hardwood Forest",1414,0.568627,223134,0.1,199.6156764
"1007","Mixed Fire","13750_60",0.0178112,"Eastern Serpentine Woodland",1415,0.388235,1,0,0.0178112
"1008","Mixed Fire","13760_48_53_57_61",0.0090156,"Southern Ridge and Valley/Cumberland Dry Calcareous Forest",1446,0.478431,31,0,0.2794836
"1009","Mixed Fire","13770_60_61_63_64_65_66",0.0026694,"Central Appalachian Pine-Oak Rocky Woodland",1514,0.301961,180829,0.1,482.7049326
"1010","Mixed Fire","13770_60_61_63_64_65_66",0.0026694,"Central Appalachian Pine-Oak Rocky Woodland",1416,0.301961,16323,0,43.5726162
"1011","Mixed Fire","13770_60_61_63_64_65_66",0.0026694,"Central Appalachian Pine-Oak Rocky Woodland",1447,0.301961,3226,0,8.6114844
"1012","Mixed Fire","13770_60_61_63_64_65_66",0.0026694,"Central Appalachian Pine-Oak Rocky Woodland",1460,0.301961,13642,0,36.4159548
"1013","Mixed Fire","13770_60_61_63_64_65_66",0.0026694,"Central Appalachian Pine-Oak Rocky Woodland",1492,0.301961,93765,0,250.296291
"1014","Mixed Fire","13770_60_61_63_64_65_66",0.0026694,"Central Appalachian Pine-Oak Rocky Woodland",1550,0.301961,16,0,0.0427104
"1015","Mixed Fire","13790_60_65",0.0063332,"Northern Atlantic Coastal Plain Maritime Forest",1417,0.701961,7438,0,47.1063416
"1016","Mixed Fire","13790_60_65",0.0063332,"Northern Atlantic Coastal Plain Maritime Forest",1493,0.701961,2298,0,14.5536936
"1017","Mixed Fire","13850_31_39_40_42",0.015465,"Western Great Plains Wooded Draw and Ravine",1229,0,633,0,9.789345
"1018","Mixed Fire","13850_31_39_40_42",0.015465,"Western Great Plains Wooded Draw and Ravine",1682,0,26208,0,405.30672
"1019","Mixed Fire","13890_64_66",0.00056,"Acadian-Appalachian Subalpine Woodland and Heath-Krummholz",1515,0.905882,61429,0,34.40024
"1020","Mixed Fire","13940_39_40_41",0.0060802,"North-Central Interior Oak Savanna",1161,0.541176,1981375,0.7,12047.156275
"1021","Mixed Fire","13940_39_40_41",0.0060802,"North-Central Interior Oak Savanna",1214,0.541176,251422,0.1,1528.6960444
"1022","Mixed Fire","13940_39_40_41",0.0060802,"North-Central Interior Oak Savanna",1230,0.541176,36489,0,221.8604178
"1023","Mixed Fire","13940_42",0.0059282,"North-Central Interior Oak Savanna",1683,0.541176,51164,0,303.3104248
"1024","Mixed Fire","13940_44_49",0.0053112,"North-Central Interior Oak Savanna",1586,0.541176,18632,0,98.9582784
"1025","Mixed Fire","13940_44_49",0.0053112,"North-Central Interior Oak Savanna",1706,0.541176,1,0,0.0053112
"1026","Mixed Fire","13940_50_51",0.0053578,"North-Central Interior Oak Savanna",1134,0.541176,7351216,2.7,39386.3450848
"1027","Mixed Fire","13940_50_51",0.0053578,"North-Central Interior Oak Savanna",1188,0.541176,276944,0.1,1483.8105632
"1028","Mixed Fire","13940_52",0.005333,"North-Central Interior Oak Savanna",1530,0.541176,414181,0.2,2208.827273
"1029","Mixed Fire","13950_41_42_43_49_52",0.004018,"North-Central Oak Barrens",1162,0.690196,556342,0.2,2235.382156
"1030","Mixed Fire","13950_41_42_43_49_52",0.004018,"North-Central Oak Barrens",1531,0.690196,361708,0.1,1453.342744
"1031","Mixed Fire","13950_41_42_43_49_52",0.004018,"North-Central Oak Barrens",1587,0.690196,370,0,1.48666
"1032","Mixed Fire","13950_41_42_43_49_52",0.004018,"North-Central Oak Barrens",1605,0.690196,7,0,0.028126
"1033","Mixed Fire","13950_41_42_43_49_52",0.004018,"North-Central Oak Barrens",1684,0.690196,4487,0,18.028766
"1034","Mixed Fire","13950_50",0.0070272,"North-Central Oak Barrens",1135,0.690196,662283,0.2,4653.9950976
"1035","Mixed Fire","13950_51",0.0056096,"North-Central Oak Barrens",1189,0.690196,1693986,0.6,9502.5838656
"1036","Mixed Fire","14000_60_61",0.0545302,"Central Appalachian Alkaline Glade and Woodland",1418,0.898039,9176,0,500.3691152
"1037","Mixed Fire","14000_60_61",0.0545302,"Central Appalachian Alkaline Glade and Woodland",1448,0.898039,41441,0,2259.7860182
"1038","Mixed Fire","14000_63",0.0533784,"Central Appalachian Alkaline Glade and Woodland",1461,0.898039,3995,0,213.246708
"1039","Mixed Fire","14000_64",0.054076,"Central Appalachian Alkaline Glade and Woodland",1516,0.898039,251,0,13.573076
"1040","Mixed Fire","14010_43_44_47_48_53",0.0639178,"Central Interior Highlands Calcareous Glade and Barrens",1641,0.078431,371289,0.1,23731.9760442
"1041","Mixed Fire","14010_43_44_47_48_53",0.0639178,"Central Interior Highlands Calcareous Glade and Barrens",1573,0.078431,4994,0,319.2054932
"1042","Mixed Fire","14010_43_44_47_48_53",0.0639178,"Central Interior Highlands Calcareous Glade and Barrens",1606,0.078431,0,0,0
"1043","Mixed Fire","14010_49",0.0636312,"Central Interior Highlands Calcareous Glade and Barrens",1588,0.078431,45350,0,2885.67492
"1044","Mixed Fire","14071_41_50_51",0.0133642,"Laurentian Pine-Oak Barrens",1190,0,1044271,0.4,13955.8464982
"1045","Mixed Fire","14071_41_50_51",0.0133642,"Laurentian Pine-Oak Barrens",1136,0,437227,0.2,5843.1890734
"1046","Mixed Fire","14071_41_50_51",0.0133642,"Laurentian Pine-Oak Barrens",1163,0,110777,0,1480.4459834
"1047","Mixed Fire","14072_41_50_51",0.0216634,"Laurentian Pine-Oak Barrens - Jack Pine",1164,0.392157,2456590,0.9,53218.091806
"1048","Mixed Fire","14072_41_50_51",0.0216634,"Laurentian Pine-Oak Barrens - Jack Pine",1137,0.392157,232899,0.1,5045.3841966
"1049","Mixed Fire","14072_41_50_51",0.0216634,"Laurentian Pine-Oak Barrens - Jack Pine",1191,0.392157,136080,0,2947.955472
